Date,volETH,totalValueLockedUSD,bridgeVolume,dailyBorrowUSD,dailyDepositUSD,dailyRepayUSD,dailyWithdrawUSD,dailyFlashloanUSD,dailyLiquidateUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,dailyProtocolSideRevenueUSD,dailySupplySideRevenueUSD,dailyTotalRevenueUSD,dailyTransferUSD,dailyActiveBorrowers,dailyActiveDepositors,dailyActiveUsers,dailyActiveTxSigners,dailyActiveLiquidatees,dailyActiveLiquidators,dailyActivePositions,dailyBorrowCount,dailyDepositCount,dailyFlashloanCount,dailyLiquidateCount,dailyRepayCount,dailyTransactionCount,dailyTransferCount,dailyWithdrawCount,openPositionCount,weightedAverageGasPrice,weightedAverageTxFee,weightedAverageEthAPY,weightedAverageStablecoinAPY,bridgeHack,lendingHack,tokenization,marketCollapse,bridgeIntegrations,mainnet,FGI,ETHreturn,CER
2023-05-17,0.01186573262972735,21224713763.7,293983666.68,154394096.57,234019274.93,106176809.217,251907741.46,3618006.7795,19980.471353,9044426206.1,21224713763.7,174247.31228,292527.44842,466774.7608086,51955126.352,2621,1995,7093,8717,16,14,0,5433,9998,227,18,1776,28885,4262,7227,2891802,-0.05484667675269138,-0.04263914312758808,1.2225326110005934,2.4292942104917334,0,0,0,0,0,0,50,-0.00123432762653497,0.6597494869436821
2023-05-18,0.00756685413991194,20847120143.5,729573431.56,83501436.489,149155091.49,58579323.033599995,163043125.42,1446993.4855,1126.8194948,8948137930.9,20847120143.5,116927.5519,289316.06719,406243.6191088242,18954869.082,2851,1753,6988,8706,36,13,0,6012,10676,221,42,1565,31724,5197,8056,2895417,0.01643081224059136,-0.00439258923912505,1.2326255493728944,2.4184194211678083,0,0,0,0,0,0,51,-0.01145008534565406,0.5598296085963534
2023-05-19,0.00746743491447388,21177701387,782404868.03,177252424.188,531106720.347,105999046.53,438984604.699,739801.42833,33686.659002,9043981392,21177701387,116672.21168,303189.38861,419861.60031855,12168115.397,2379,1224,6176,7386,21,11,0,4451,7674,124,21,1094,22161,3281,5552,2898579,-0.11380773768927704,-0.11458789793075734,1.2486202189515336,2.356536430959213,0,0,0,0,0,0,48,0.00627127876271149,0.3337416330793021
2023-05-20,0.00680998485241994,21211907768.7,842089243.5,76057097.243,162893664.865,77941056.859,159562101.117,244197.32398,10421.84314,9029508006.2,21211907768.7,112996.13299,322195.26823000005,435191.401138489,23939123.609,2450,1206,5988,6843,12,9,0,4633,7454,78,12,1180,21160,2780,5092,2901873,-0.30597737869769237,-0.2850705423199844,1.2633460853998746,2.3445578726809377,0,0,0,0,0,0,48,0.0040528689837318,0.4669125549236871
2023-05-21,0.00779143844344371,21160959779.6,1199309522.69,76949687.343,342127503.708,48143777.15629999,316465201.855,866410.47595,23008.257524,9029093839.1,21160959779.6,137291.37514,282245.88901,419537.26414872,20318415.184,1976,1171,5650,6592,23,12,0,4079,6806,169,23,995,20227,3091,5118,2904491,0.04640294829685851,0.0703534633765223,1.2555734290190872,2.3720359238292827,0,0,0,0,0,0,52,-0.00816101335443697,0.22491523338233352
2023-05-22,0.00724973403313333,21203393804.1,558322585.73,176440430.03500003,207630242.31,124717227.371,213764055.28,2094266.8962,91000.768241,9043372577.4,21203393804.1,149431.58777,298491.71505,447923.302899395,13612484.68,2154,1175,5635,6816,25,21,0,4249,7567,161,25,1446,21786,2924,5470,2906891,0.2631609169885559,0.217985655763363,1.2563762898493018,2.362936419777813,0,0,0,0,0,0,49,0.0067917038168046,0.8497819396249975
2023-05-23,0.01054150925908315,21459539427.7,155192186.31,270715564.94,673117211.74,189484653.2793,650914402.56,1991841.2004,1404060.62401,9040146167.6,21459539427.7,127849.21763,291347.51233,419196.7298586666,14874001.501,2285,1322,5780,6835,33,16,0,4557,7790,166,34,1426,21887,2743,5219,2909309,0.10104879766713402,0.10242717668251844,1.208731966305497,2.567174566113389,0,0,0,0,0,0,50,0.02009726424242863,0.4021819086161881
2023-05-24,0.01613476497121008,20853677567,238613376.24,135785600.856,426492556.57,99208033.028,446735937.66,2272919.7013,305911.656726,8922201265.5,20853677567,118862.89489,283990.73454000003,402853.6294615643,40010810.182,2504,1494,6403,7552,39,22,0,5227,8664,231,46,1496,25191,3397,6179,2912218,-0.1567302981303412,-0.1400578057782821,1.2041094183071226,2.4018827346052527,0,0,0,0,0,0,50,-0.02965195250671648,0.3183774224526556
2023-05-25,0.01560411936284674,20802168420.6,218302896.88,104676301.247,166909638.7,72567705.47299999,219386258.93,1009933.4456,184160.340216,8932116938.2,20802168420.6,108068.87197,279231.54177,387300.4137254931,13780497.224,2372,1392,6027,7119,550,24,0,4778,8051,887,741,1254,23859,2825,5372,2915000,-0.0663997595926964,-0.122549608622982,1.2519914223024868,2.3729727635886375,0,0,0,0,0,0,51,0.00320612655378838,0.6271435374390993
2023-05-26,0.01612634431839705,21206664414.9,194541692.14,91571007.06,555892942.5,47162995.436,551617694.23,1173143.6831,405359.0606591,9046295465.4,21206664414.9,202114.42608,310509.81072999997,512624.2369545,40128488.737,2140,1241,5540,6927,20,20,0,4858,8412,205,33,1231,22836,2872,5292,2917165,-0.19116852994513203,-0.1217852608127993,1.2338944520382886,2.3991079247081712,0,0,0,0,0,0,49,0.01217026765009787,0.16472777410733183
2023-05-27,0.01607847237181078,21201202451.7,166851096,54539863.18,113805626.92,26530087.097,91981595.17,610866.4092,2354.744554,9051052222.4,21201202451.7,93756.3368,291364.88421,385121.221004782,21782780.385,2247,1118,5123,6374,11,7,0,4510,7212,155,13,897,19786,2485,4549,2919942,-0.19727599408816524,-0.12758088639953916,1.2441247508460052,2.37554978411354,0,0,0,0,0,0,48,0.001153727460105,0.4792369644282963
2023-05-28,0.02162875552523991,21610820719.8,196569836.51,86667538.928,272766004.552,32983191.4742,229348756.169,75308400.9651,38016.71863,9118498738.3,21610820719.8,136412.49925,331842.54022,468255.0394185592,11004649.102,2274,1394,5559,6938,35,18,0,4956,8245,204,45,1371,23730,2948,6011,2922485,0.10904537106523332,0.1635482950085152,1.1976910036735404,2.599979915917195,0,0,0,0,0,0,50,0.04197220904244148,0.3177358522750871
2023-05-29,0.0224977203297469,22146912271.5,249148521.56,109227264.294,840259314.3,81919875.35100001,388672985.48,4408081.1692,584229.6685919999,9104630165,22146912271.5,136409.5335,284727.20069,421136.73415406,38099328.16,2252,1459,6249,7363,91,27,0,4619,8298,221,120,1251,22617,2927,5224,2924884,0.19530775350791071,0.10263147531995256,1.1862233353149745,2.4810274003669446,0,0,0,0,0,0,52,-0.00828216554381544,0.1299923278862962
2023-05-30,0.02159952503367374,21941627194,194596978.15,107777067.11,347183508.46999997,46298481.182500005,371918283.03,973134.0383,21379.008392,9041730053.7,21941627194,114639.73553,305930.1609,420569.89640559,40396583.859,2387,1435,5667,6809,34,19,0,4463,7398,177,36,1102,21580,2924,5525,2927456,0.1688297852117669,0.0603890892076782,1.1840796962536455,2.391076438358291,0,0,0,0,0,0,51,0.00420753547017138,0.31043256514389705
2023-05-31,0.01817329237983454,21426438459.4,221765874.93,651499231.993,1797149532.84,584669703.365,2210263430.6,13194749.4339,12065.3002685,9111626661.9,21426438459.4,119942.92726,310730.91378,430673.840972122,44229254.324,2748,1746,6634,7992,35,16,0,5041,8963,262,35,1278,24739,3306,5909,2930854,-0.13428310032516275,-0.07525148437557441,1.2039488712883306,2.443779519869184,0,0,0,0,0,0,51,-0.01428663859614687,0.36251809884926417
2023-06-01,0.01874481537102517,21471806573.6,227829003.24,133917195.24,498204794.67,56438443.86,431262774.83,8058857.7343,280871.044139,9144518128.9,21471806573.6,110111.57946,298648.92401,408760.50343516,48064946.416,2468,1628,5818,7187,26,20,0,4742,8850,232,32,1146,23747,3162,5608,2934106,0.02572955089721326,0.04697003941456255,1.2572566357428354,2.3983356456507408,0,0,0,0,0,0,52,-0.0063500775568972,0.2687994910380255
2023-06-02,0.02006133569274495,21761969470.3,201670730.63,143582033.79999998,241012707.6,49978736.16,161851043.34,1915157.0005,98.70727664,9215348912.6,21761969470.3,175371.06368,414433.03761,589804.1012879601,38858539.16,2697,1475,6375,7811,21,3,0,5501,9645,189,27,1234,25911,3609,5756,2937435,-0.18344481262683449,-0.17939416285826446,1.25286826005804,2.4927547134007995,0,0,0,0,0,0,50,0.02405611549651354,0.5957446610586934
2023-06-03,0.02071454582300614,21540167610.2,171621251.26,64382096.97,110529349.29,30274506.128,92850848.01,3180425.2448,29026.8313283,9163207659.4,21540167610.2,90903.72336,313809.02095000003,404712.7443754306,13315207.454,2325,1397,5823,7197,13,12,0,4241,8075,120,15,904,22112,3672,5116,2940438,-0.22946839911280575,-0.1758006290220306,1.2566700589661617,2.425944598185165,0,0,0,0,0,0,53,-0.00792286628652672,0.5824886999115345
2023-06-04,0.01264943346164162,21754423530.9,143421250.57,48485500,88248291.07,26008752.262,88584415.03,5558030.7159,2081.4179525,9218577202.2,21754423530.9,120938.1367,303052.38007,423990.516758934,21269005.106,2511,1400,6321,7527,8,8,0,4781,8594,100,8,948,23743,3594,5737,2943431,-0.09716748257665256,-0.06695146672473169,1.248824821182767,2.4184491703728774,0,0,0,0,0,0,52,-0.00106290447304857,0.5494214042234598
2023-06-05,0.02018269901272527,20991681945.3,226320418.31,102280801.88,298171333.64,68909874.39,376411818.06,4182091.4897,2199449.1973,9102686473.8,20991681945.3,167108.74627,328132.18665000005,495240.9328794972,59066193.17,2504,2134,6851,8321,248,62,0,4927,9752,560,298,1762,29489,4321,7941,2945827,0.4217469834369064,0.2343686247857796,1.2796017507441682,2.4090017044504513,0,0,0,0,0,0,53,-0.04260838384203325,0.34302694572071
2023-06-06,0.02662024432497504,21577132165.8,210369527.19,276471889.12,997915949.08,160834837.217,914740146.72,3316935.7461,210890.415602,9217776584.4,21577132165.8,174034.90378,294983.60614,469018.50991322,61960704.72,2874,2090,6592,7688,52,23,0,5575,9848,303,54,1764,28010,3965,6605,2948740,-0.25340538909152976,-0.15564858996888636,1.2543817490778626,2.4953961132179003,0,0,0,0,0,0,44,0.03949779660229069,0.2770492739141862
2023-06-07,0.02820186917664541,21210233445.7,190159236.16000003,133280302.86,321875361.54,92368697.5,319466240.52,4756977.5983,25435.68088,9162266215,21210233445.7,149255.16454,336062.55405,485317.7186181,23990999.564,2536,1854,6667,8259,80,29,0,4669,9989,275,84,1553,27211,3984,6728,2951750,-0.10637957652329424,-0.10778380179460945,1.141110479688079,2.509511793418067,0,0,0,0,1,0,53,-0.02802455571395601,0.414074262230963
2023-06-08,0.02842328419129269,21264073660.4,185995391.43,111199470.88,187201097.66,83903690.538,230472503.27,3061204.5204999996,5620.2541972,9129892378.7,21264073660.4,110128.73271,314574.75241,424703.4851439318,33390438.157,2450,1630,6259,8123,19,11,0,4945,10049,170,21,1151,26268,3961,6045,2955020,0.04088143204186875,0.07720063796133468,1.1508351392734473,2.603245728557687,0,0,0,0,0,0,50,0.00738492336015461,0.5940107844985165
2023-06-09,0.02616147397699073,21073939145.5,146603663.81,129304900.846,224887266.11999995,84830062.647,330754604.02,1170595.821,19198.4491855,9080019927.9,21073939145.5,133091.07138,367969.9479,501061.019163752,15576031.646,2396,1761,6870,9700,86,23,0,4127,10910,191,89,1111,26470,3845,6266,2958328,-0.12761494333939075,-0.16530239144342984,1.1225368347784177,2.4154910609721427,0,0,0,0,0,0,50,-0.00285940038941046,0.5749765341404561
2023-06-10,0.03115231422709936,20359279162.7,154985358.82999998,195852550.06,841441925.88,129944149.051,799918020.08,28446058.716,12560469.2,8934700015.2,20359279162.7,5594517683991.048,320898.56802,462308.370695688,75754975.857,3415,4282,15110,17267,1586,139,0,7622,20691,1472,2325,3918,56553,7816,12865,2963905,0.09739670220033324,-0.07333574092372094,1.1677843733328606,2.370366943442729,0,0,0,0,0,0,49,-0.04948155346543803,0.23275824989962646
2023-06-11,0.03125367795106699,20531647970.7,156604881.37,81083471.103,201022987.51,38273958.346,120239155.92,1968732.2514,11809.607187,8963130527.4,20531647970.7,94158.85892,300516.72706,394675.5859397209,38363575.422,2660,2452,11365,13276,48,22,0,5084,15474,268,48,1365,34535,4468,7878,2970461,-0.2378979309554837,-0.2151151147170509,1.1604992951074389,2.309365707034334,0,0,0,0,0,0,47,7.076898787516939e-4,0.4033542238494812
2023-06-12,0.02792303434616652,20283732373.7,247939133.95,126275061.63,345873215.82,105865770.638,432427368.47,207319014.0803,1172.9256493,8851829744.3,20283732373.7,146135.45014,415956.23147,562091.681628381,47777564.406,3090,2310,13308,15148,29,12,0,5697,17152,334,29,1558,36459,4146,7666,2978445,-0.01068498918964899,0.15414112233589858,1.1770939011585453,2.2299542813108206,0,0,0,0,0,0,47,-0.0058362584840701,0.36509060503753
2023-06-13,0.02009805280499008,20083164276.6,200127196.8,88707974.541,732486922.03,79467655.156,767250552.24,4066265.8857,128603.61432,8756454335.3,20083164276.6,155996.49379,303593.16528,459589.6591101,49840496.477,2818,2177,10411,11968,21,12,0,5529,15025,302,23,1333,33670,4275,7284,2984930,-0.04965516312036013,-0.02597673747650373,1.1441009888680955,2.318109570638404,0,0,0,0,0,0,45,-0.00172304907370346,0.12110519911421277
2023-06-14,0.0249515729264928,19622437090.9,234743183.97,233839297.22899997,780214993.18,146985435.3,735475904.2099999,10294004.342,3770099.6966,8749922997,19622437090.9,225907.48164,312684.37885,538591.8605196842,86692513.937,3241,2563,9610,11185,284,85,0,5993,13838,566,327,1862,35437,4612,8344,2990155,0.21606642371702292,0.11016316423964172,1.103898805574993,2.198517867882934,0,0,0,0,1,0,46,-0.05229826483761446,0.2997113606801093
2023-06-15,0.02529971748069551,19878428502.9,253369466.44,573264606.39,1403836884.08,381342924.363,1288100501.8,8605635.2488,150978.6616,8795781559.6,19878428502.9,116134.26049,365985.59513,482119.8555614196,96656637.023,3119,2775,10212,12680,237,47,0,6298,15640,521,278,2871,40537,4660,10639,2994060,-0.10465173119558356,-0.15989565255892527,0.9985182986854546,2.4079837870939222,0,0,0,0,0,0,41,0.00964467137607627,0.4083555667264628
2023-06-16,0.03039515351770489,20146791811.6,186939569.7,290559884.53000003,885042727.82,169605787.771,979667188.42,3015907.6857000003,34971.356174,8806759485.6,20146791811.6,125179.34773,359914.05617,485093.4039293,34417988.63,2634,1889,7294,8767,287,15,0,5218,11241,440,296,1578,29515,4077,6788,2997842,0.0687976008722557,0.06379395718940882,1.0449486249016944,2.322219979181705,0,0,0,0,0,0,47,0.03011264842388072,0.3283004033553215
2023-06-17,0.0250950877535571,20212232309.5,220185741.74,135060893.82999998,353594433.15,57620390.65,356452818.98,4766378.3111,37646.3976951,8808707522,20212232309.5,78892.62022,348020.05225,426912.672461488,47025067.304000005,2456,1708,7364,8278,17,13,0,4803,10098,224,17,1283,25608,3207,6053,3002094,-0.09694006046631444,0.04270716870011058,0.9845806053195538,2.318670587758775,0,0,0,0,0,0,47,0.00572887851529912,0.38196555479340694
2023-06-18,0.02507454841508747,20252636243.8,135751776.25,84649025.069,221846034.47000003,50930415.478999995,161115738.5,1519367.8644,6953.2537821,8804972112.5,20252636243.8,126412.29184,298516.766,424929.05792752,16668711.46,2396,1655,6904,7830,42,15,0,4633,9534,195,44,1173,26218,4169,6542,3006024,-0.15398585582845634,-0.18172697921292216,0.985178025975764,2.3200708315221856,0,0,0,0,0,0,49,-0.00394923920760526,0.3815665457858206
2023-06-19,0.02540121135485515,20049450350.1,177640973.51,163821348.22,402049835.42,137614653.312,487126384.07,2411205.0035,1155095.248891,8715985566.7,20049450350.1,126304.1918,300804.92468,427109.1165573,43667493.546,2689,1681,7629,8682,25,13,0,4518,10278,203,25,1261,27092,4086,6805,3010167,0.19097583537310744,0.14196152448292076,1.002216849498473,2.5889656338939604,0,0,0,0,0,0,47,0.00930013296534859,0.40746527864851523
2023-06-20,0.02799379128639288,20739735696.6,248813210.13,276765017.21999997,547640726.1800001,169613895.35999998,517289415.24,4998526.4615,15047.738656,8851570527.1,20739735696.6,204539.36844,332750.59759,537289.9660527119,60063152.307,3108,1998,7704,8841,35,22,0,5516,11128,311,58,1874,30919,4279,7961,3014216,-0.01766244622909693,0.00943863596944347,0.991145374824773,2.5887999036494658,0,0,0,0,0,0,49,0.030920627961736,0.5053769816400252
2023-06-21,0.01971562906786419,21476171451,191218458.68,354533787.09,845611945.23,247548561.3,893452432.64,6233639.171,191008.724137,8967173786.4,21476171451,191718.37116,305350.8794,497069.25053049,112682948.809,3532,2459,8696,10093,66,30,0,7120,13280,442,82,2627,39202,5747,10148,3017561,0.08792996612742275,0.13353888203458048,1.0189532829254515,2.723082996166384,0,0,0,0,0,0,59,0.05339338669863736,0.41926298355869307
2023-06-22,0.02238867745966253,21460320855.7,153516637.305,252967353.33999997,625241548.17,183079335.848,583307266.38,2433786.0807,445536.49036,8975828091.6,21460320855.7,233111.58217,365532.79782,598644.37999798,62546003.603,2917,2152,8066,9606,73,21,0,5504,11300,294,75,2075,31916,4584,8248,3020612,-0.1548294744622654,-0.13232265363753898,1.0425534097839355,2.789589416610748,0,0,0,0,0,0,65,-0.00932974001937037,0.40459140004435445
2023-06-23,0.02163119101738944,21689318379.8,32489188.305,226433073.611,507924872.62,153878384.33699998,484641044.02,3215074.625,25006.295996,9043476995.1,21689318379.8,185514.77968,338441.83485,523956.614683483,24810243.301,2696,2076,7593,9171,31,19,0,4836,10965,319,31,1647,31195,4924,8625,3023878,0.10096466856063992,0.0966059572591835,1.0476853466264615,2.881841495574085,0,0,0,0,0,0,65,0.01044031064945461,0.4458003256328109
2023-06-24,0.02320619713220108,21558187348.3,73479485.727,119926393.646,300803597.82,77859905.98,280510566.01,1159591.05093,10621.826361,9044629331,21558187348.3,139817.77275,343057.18677,482874.959436406,15113360.975,2139,1444,6399,7463,18,11,0,3697,8711,174,18,1160,24349,3954,6708,3026450,-0.19400815098615212,-0.22206391768766695,1.0384169756215866,2.9628420930906683,0,0,0,0,0,0,62,-0.00900995484481459,0.3986866996110984
2023-06-25,0.02216810258254353,21761290228.9,53356323.121,188798051.51,479712779.29,126010322.63,438078681.15,3430165.2656,16359.2996312,9075972157.1,21761290228.9,215137.53516,340884.26469,556021.7996977691,74589311.08,3102,1875,7743,9054,26,12,0,5441,11111,258,26,1704,32320,5248,8629,3030380,-0.155955675291791,-0.02568466854922859,1.0399123120637568,3.008604319391515,0,0,0,0,0,0,64,0.01261344827265187,0.3935647738828867
2023-06-26,0.02593080742524324,21315245602.9,104153361.491,294069761.08,750845320.56,230713895.101,698724200.1400001,5144453.6438,10475.6966405,8971185105.3,21315245602.9,177344.22287,340985.73109,518329.953885058,51223849.31,2912,2382,7849,9172,33,15,0,5482,11662,275,35,1737,31592,4317,8218,3034057,0.1028429052110403,0.02365563785024288,1.0475263166523057,3.068855130263721,0,0,0,0,0,0,55,-0.02118339895571885,0.39165158658866667
2023-06-27,0.02448315438180766,21841246963.4,234468012.12,168324725.54,419358897.82,110812031.443,359705159,43190020.8113,103219.97104302,9085092525.2,21841246963.4,275425.16494,385716.63114,661141.795991221,15701097.932,2928,1846,7856,9087,10,8,0,5419,11585,177,10,1400,29401,3553,7373,3038063,0.22137270554098312,0.24005522254447711,1.0542070409580553,2.962259943119442,0,0,0,0,0,0,59,0.01627882745949271,0.4013858449529058
2023-06-28,0.01865751728714916,21393107804.3,137113051.31,130973957.197,255519930.41,96044521.902,254754191.12,3283151.0203,51463.895564000006,9030853314.8,21393107804.3,166974.43706,339776.54012,506750.9772127973,36693017.577,2704,1926,7275,8670,41,28,0,4746,10354,284,42,1596,28947,4103,7939,3041527,0.05123414812070174,-0.05678746021304213,1.0695680012292748,3.006476108741313,0,0,0,0,0,0,62,-0.03312241583851527,0.5125782438451784
2023-06-29,0.01963282892965527,21569112998.2,123615195.01,157188170.373,437770048.05,148603076.957,434302220.73,2948244.9775,161891.24182710002,9025300610.2,21569112998.2,182716.41211,350313.58454,533029.99663985,15341956.567,2720,1752,6499,8135,10,11,0,4811,10637,212,13,1419,28514,3790,7720,3044839,0.37214715680368193,0.44328195508332485,1.112922749044907,2.919913347438635,0,0,0,0,0,0,54,0.01302781838642896,0.35906561235328444
